date,new_cases,recoveries,in_icu,death,text,source_url
2021-09-26,148,115,18,10,"📌اليوم، الاحد 26 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  148حالة جديدة
🔴 115 حالة تماثلت للشفاء
🔴 18  مريض متواجدون في العناية المركزة
🔴  10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1442162949343350786
2021-09-27,155,109,18,9,"📌اليوم، الاثنين 27 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  155حالة جديدة
🔴 109 حالة تماثلت للشفاء
🔴 18  مريض متواجدون في العناية المركزة
🔴  9 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1442515123340464133
2021-09-28,168,116,14,11,"📌اليوم، الثلاثاء 28 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  168حالة جديدة
🔴 116 حالة تماثلت للشفاء
🔴  14  مريض متواجدون في العناية المركزة
🔴  11 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1442876432779079685
2021-09-29,153,118,15,8,"29/09/2021 - 16:51

سجلت 153 إصابة جديدة بفيروس كورونا (كوفيد-19)  و8 حالات وفاة  فيما تماثل 118 مريضا للشفاء خلال الـ 24 ساعة الأخيرة في الجزائر, حسب ما أفادت  به وزارة الصحة,  هذا الاربعاء, في بيان لها.

وقد بلغ إجمالي الإصابات المؤكدة, حسب البيان ,198 203  حالة, من بينها 153  حالة جديدة, بينما بلغ إجمالي المصابين المتماثلين للشفاء 139195 شخصا والعدد  الإجمالي للوفيات  5805 حالة. 

كما يتواجد حاليا  15 مريضا بالعناية المركزة, وفقا للمصدر ذاته.",https://www.radioalgerie.dz/news/ar/article/20210929/218324.html
2021-09-30,161,114,15,7,"📌اليوم، الخميس 30 سبتمبر 2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  161حالة جديدة
🔴 114 حالة تماثلت للشفاء
🔴  15  مريض متواجدون في العناية المركزة
🔴  7 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1443655900691107846
2021-10-01,158,110,15,3,"📌اليوم، الجمعة 01 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴  158حالة جديدة
🔴 110 حالة تماثلت للشفاء
🔴  15  مريض متواجدون في العناية المركزة
🔴  3 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1443958078739783681
2021-10-02,140,105,15,4,"📌اليوم، السبت 02 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة حسب الحالات المصرح عنها ونتائج المخابر الجهوية المعتمدة في التشخيص الفيرولوجي لهذا المرض.
📌 المؤشرات العامة هي كما يلي:
🔴140 حالة جديدة
🔴 105حالة تماثلت للشفاء
🔴 15 مريض متواجدون في العناية المركزة
🔴  4 وفيات.
📌 الوضعية الحالية للوباء تستدعي من طرف كل المواطنين:
🔴 اليقظة
🔴 احترام قواعد النظافة والمسافة الجسدية
🔴   الامتثال لقواعد الحجر الصحي
🔴 الارتداء الإلزامي للقناع.
📌فلنحافظ أيضا على صحة الكبار في السن خاصة أولئك الذين لديهم مرض مزمن.
و يبقى التلقيح الوسيلة الانجع لمجابهة فيروس كوفيد-19.",https://web.facebook.com/SanteDZA/posts/630144105062565
2021-10-03,132,95,18,3,"📌اليوم، الأحد 3 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴132 حالة جديدة
🔴 95حالة تماثلت للشفاء
🔴18 مريض متواجدون في العناية المركزة
🔴 3 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1444737981982597122
2021-10-04,126,91,16,4,"📌اليوم، الاثنين 4 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة حسب الحالات المصرح عنها ونتائج المخابر الجهوية المعتمدة في التشخيص الفيرولوجي لهذا المرض.
📌 المؤشرات العامة هي كما يلي:
🔴126 حالة جديدة
🔴 91حالة تماثلت للشفاء
🔴16 مريض متواجدون في العناية المركزة
🔴 4 وفيات.
📌 الوضعية الحالية للوباء تستدعي من طرف كل المواطنين:
🔴 اليقظة
🔴 احترام قواعد النظافة والمسافة الجسدية
🔴   الامتثال لقواعد الحجر الصحي
🔴 الارتداء الإلزامي للقناع.
📌فلنحافظ أيضا على صحة الكبار في السن خاصة أولئك الذين لديهم مرض مزمن.
و يبقى التلقيح الوسيلة الانجع لمجابهة فيروس كوفيد-19.",https://web.facebook.com/SanteDZA/posts/631465861597056
2021-10-05,131,96,15,5,"📌اليوم، الثلاثاء 05 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 131حالة جديدة
🔴 96حالة تماثلت للشفاء
🔴15 مريض متواجدون في العناية المركزة
🔴 5 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1445472929018482688
2021-10-06,125,92,18,7,"📌اليوم، الاربعاء 06اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 125حالة جديدة
🔴92 حالة تماثلت للشفاء
🔴18مريض متواجدون في العناية المركزة
🔴 7 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1445830232376692739
2021-10-07,105,93,20,5,"📌اليوم، الخميس 7 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 105حالة جديدة
🔴 93حالة تماثلت للشفاء
🔴20مريض متواجدون في العناية المركزة
🔴 5 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1446201147904172034
2021-10-08,112,87,14,3,"📌اليوم، الجمعة 8 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 112حالة جديدة
🔴 87 حالة تماثلت للشفاء
🔴 14 مريض متواجدون في العناية المركزة
🔴 3 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1446551159255310338
2021-10-09,102,77,13,4,"📌اليوم، السبت 9 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 102حالة جديدة
🔴 77حالة تماثلت للشفاء
🔴 13 مريض متواجدون في العناية المركزة
🔴 4 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1446895569104953345
2021-10-10,107,83,15,3,"📌اليوم، الاحد 10 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 107حالة جديدة
🔴 83 حالة تماثلت للشفاء
🔴 15 مريض متواجدون في العناية المركزة
🔴  3 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1447275760314720257
2021-10-11,98,81,14,2,"📌اليوم، الإثنين 11 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 98حالة جديدة
🔴 81 حالة تماثلت للشفاء
🔴 14 مريض متواجدون في العناية المركزة
🔴  2 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1447638410638864391
2021-10-12,95,73,13,4,"📌اليوم، الثلاثاء 12 اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة 

📌 المؤشرات العامة هي كما يلي:
🔴 95حالة جديدة
🔴 73 حالة تماثلت للشفاء
🔴 13 مريض متواجدون في العناية المركزة
🔴  4 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1447998375761223683
2021-10-13,110,75,11,3,"📌اليوم، الاربعاء 13اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 110حالة جديدة
🔴 75حالة تماثلت للشفاء
🔴 11 مريض متواجدون في العناية المركزة
🔴  3 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1448350344329801728
2021-10-14,105,77,12,2,"📌اليوم، الخميس 14اكتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 105حالة جديدة
🔴 77حالة تماثلت للشفاء
🔴 12 مريض متواجدون في العناية المركزة
🔴  2 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1448710709521653760
2021-10-15,101,75,13,3,"📌اليوم، الجمعة 15 كتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 101حالة جديدة
🔴 75حالة تماثلت للشفاء
🔴 13 مريض متواجدون في العناية المركزة
🔴  3  وفيات.",https://twitter.com/Sante_Gouv_dz/status/1449125820270845957
2021-10-16,93,68,13,3,"📌اليوم، السبت 16  كتوبر  2021، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

📌 المؤشرات العامة هي كما يلي:
🔴 93حالة جديدة
🔴 68حالة تماثلت للشفاء
🔴 13 مريض متواجدون في العناية المركزة
🔴  3  وفيات.",https://twitter.com/Sante_Gouv_dz/status/1449454496812257282
